% function evaluation | noise-free fitness - Fopt (-5.235000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.491543378e+000 +6.491543378e+000 -4.585845662e+001 -4.585845662e+001 +4.4898e+000 -4.3517e+000 +4.2563e+000
5 +4.377260758e+000 +4.377260758e+000 -4.797273924e+001 -4.797273924e+001 -4.4700e+000 -1.0813e+000 +1.4282e+000
25 +2.692204450e+000 +2.692204450e+000 -4.965779555e+001 -4.965779555e+001 -6.5371e-001 -3.1693e+000 +3.1283e+000
48 +1.589088534e+000 +1.589088534e+000 -5.076091147e+001 -5.076091147e+001 +3.1127e-001 -4.9770e-001 +3.0063e+000
52 +9.843882957e-001 +9.843882957e-001 -5.136561170e+001 -5.136561170e+001 -1.1775e-001 -1.4242e+000 +3.2578e+000
75 +3.979826944e-001 +3.979826944e-001 -5.195201731e+001 -5.195201731e+001 -7.1254e-001 -5.4777e-001 +2.7080e+000
101 +2.362445725e-001 +2.362445725e-001 -5.211375543e+001 -5.211375543e+001 -8.9457e-001 -7.0849e-001 +2.7164e+000
123 +1.255040313e-001 +1.255040313e-001 -5.222449597e+001 -5.222449597e+001 -8.6155e-001 -1.1399e+000 +2.8983e+000
127 +6.169307132e-002 +6.169307132e-002 -5.228830693e+001 -5.228830693e+001 -8.4939e-001 -9.7065e-001 +2.8348e+000
174 +2.814122220e-002 +2.814122220e-002 -5.232185878e+001 -5.232185878e+001 -9.4237e-001 -1.1245e+000 +2.8065e+000
195 +1.835827285e-002 +1.835827285e-002 -5.233164173e+001 -5.233164173e+001 -9.9912e-001 -1.2457e+000 +2.7631e+000
218 +1.442125371e-002 +1.442125371e-002 -5.233557875e+001 -5.233557875e+001 -9.6798e-001 -1.1932e+000 +2.7494e+000
242 +7.815486973e-003 +7.815486973e-003 -5.234218451e+001 -5.234218451e+001 -9.4856e-001 -1.2012e+000 +2.7180e+000
243 +4.131092813e-003 +4.131092813e-003 -5.234586891e+001 -5.234586891e+001 -9.1051e-001 -1.2035e+000 +2.6596e+000
247 +3.802387211e-003 +3.802387211e-003 -5.234619761e+001 -5.234619761e+001 -9.1795e-001 -1.2031e+000 +2.6710e+000
271 +1.687139055e-003 +1.687139055e-003 -5.234831286e+001 -5.234831286e+001 -9.1117e-001 -1.2105e+000 +2.6442e+000
289 +2.717275328e-004 +2.717275328e-004 -5.234972827e+001 -5.234972827e+001 -8.8746e-001 -1.2213e+000 +2.5923e+000
318 +1.621873505e-004 +1.621873505e-004 -5.234983781e+001 -5.234983781e+001 -8.8576e-001 -1.2223e+000 +2.5877e+000
319 +1.575127117e-004 +1.575127117e-004 -5.234984249e+001 -5.234984249e+001 -8.8508e-001 -1.2227e+000 +2.5860e+000
336 +5.533176541e-005 +5.533176541e-005 -5.234994467e+001 -5.234994467e+001 -8.7640e-001 -1.2278e+000 +2.5652e+000
367 +3.946335226e-005 +3.946335226e-005 -5.234996054e+001 -5.234996054e+001 -8.7580e-001 -1.2304e+000 +2.5616e+000
390 +1.588333486e-005 +1.588333486e-005 -5.234998412e+001 -5.234998412e+001 -8.7853e-001 -1.2348e+000 +2.5620e+000
395 +1.525849475e-005 +1.525849475e-005 -5.234998474e+001 -5.234998474e+001 -8.7889e-001 -1.2355e+000 +2.5619e+000
441 +8.519622362e-006 +8.519622362e-006 -5.234999148e+001 -5.234999148e+001 -8.7816e-001 -1.2384e+000 +2.5577e+000
1395 +2.656060182e-006 +2.656060182e-006 -5.234999734e+001 -5.234999734e+001 -8.7511e-001 -1.2426e+000 +2.5479e+000
1400 +1.595556064e-006 +1.595556064e-006 -5.234999840e+001 -5.234999840e+001 -8.7433e-001 -1.2431e+000 +2.5459e+000
1432 +1.544084981e-006 +1.544084981e-006 -5.234999846e+001 -5.234999846e+001 -8.7437e-001 -1.2431e+000 +2.5460e+000
