% function evaluation | noise-free fitness - Fopt (-5.235000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.204713565e+001 +4.204713565e+001 -1.030286435e+001 -1.030286435e+001 -3.0726e+000 +4.1257e+000 +3.3592e+000
2 +1.276434975e+001 +1.276434975e+001 -3.958565025e+001 -3.958565025e+001 -4.0455e+000 +4.4950e+000 -4.9229e-002
4 +3.714454420e+000 +3.714454420e+000 -4.863554558e+001 -4.863554558e+001 +1.6691e+000 -8.4784e-001 +2.2236e+000
19 +2.228051867e+000 +2.228051867e+000 -5.012194813e+001 -5.012194813e+001 +1.1683e+000 -2.1684e+000 +3.0322e+000
20 +6.358513170e-001 +6.358513170e-001 -5.171414868e+001 -5.171414868e+001 -2.5356e-001 -1.2588e+000 +2.8618e+000
25 +5.182347690e-001 +5.182347690e-001 -5.183176523e+001 -5.183176523e+001 -1.2576e+000 -6.1650e-001 +2.7415e+000
26 +9.617852510e-002 +9.617852510e-002 -5.225382147e+001 -5.225382147e+001 -8.6205e-001 -8.6956e-001 +2.7889e+000
49 +6.201212060e-002 +6.201212060e-002 -5.228798788e+001 -5.228798788e+001 -8.6817e-001 -9.3698e-001 +2.7782e+000
82 +3.197420404e-002 +3.197420404e-002 -5.231802580e+001 -5.231802580e+001 -9.0166e-001 -1.1568e+000 +2.7515e+000
84 +2.121786436e-002 +2.121786436e-002 -5.232878214e+001 -5.232878214e+001 -8.9163e-001 -1.0862e+000 +2.7599e+000
111 +8.383464442e-003 +8.383464442e-003 -5.234161654e+001 -5.234161654e+001 -8.7187e-001 -1.2272e+000 +2.5384e+000
115 +2.503107139e-003 +2.503107139e-003 -5.234749689e+001 -5.234749689e+001 -8.7922e-001 -1.1720e+000 +2.6232e+000
168 +3.445223769e-004 +3.445223769e-004 -5.234965548e+001 -5.234965548e+001 -8.9145e-001 -1.2326e+000 +2.5883e+000
197 +2.214269134e-004 +2.214269134e-004 -5.234977857e+001 -5.234977857e+001 -8.9183e-001 -1.2338e+000 +2.5873e+000
223 +1.558027466e-004 +1.558027466e-004 -5.234984420e+001 -5.234984420e+001 -8.8891e-001 -1.2300e+000 +2.5855e+000
248 +8.582688471e-005 +8.582688471e-005 -5.234991417e+001 -5.234991417e+001 -8.8587e-001 -1.2310e+000 +2.5792e+000
274 +3.069486308e-005 +3.069486308e-005 -5.234996931e+001 -5.234996931e+001 -8.7906e-001 -1.2346e+000 +2.5631e+000
299 +2.485526662e-005 +2.485526662e-005 -5.234997514e+001 -5.234997514e+001 -8.8000e-001 -1.2340e+000 +2.5654e+000
337 +7.140342468e-006 +7.140342468e-006 -5.234999286e+001 -5.234999286e+001 -8.7348e-001 -1.2381e+000 +2.5495e+000
355 +6.175277726e-006 +6.175277726e-006 -5.234999382e+001 -5.234999382e+001 -8.7398e-001 -1.2378e+000 +2.5507e+000
398 +3.279240076e-006 +3.279240076e-006 -5.234999672e+001 -5.234999672e+001 -8.7471e-001 -1.2416e+000 +2.5481e+000
426 +1.813849131e-006 +1.813849131e-006 -5.234999819e+001 -5.234999819e+001 -8.7471e-001 -1.2417e+000 +2.5480e+000
429 +8.834621568e-007 +8.834621568e-007 -5.234999912e+001 -5.234999912e+001 -8.7472e-001 -1.2417e+000 +2.5480e+000
