% function evaluation | noise-free fitness - Fopt (3.590000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.151658181e+002 +3.151658181e+002 +3.510658181e+002 +3.510658181e+002 +4.9076e+000 +3.3491e+000 -4.8946e+000
2 +2.486776431e+001 +2.486776431e+001 +6.076776431e+001 +6.076776431e+001 +3.1942e+000 -2.0847e+000 +1.4215e+000
102 +8.405775128e+000 +8.405775128e+000 +4.430577513e+001 +4.430577513e+001 +2.2284e+000 +5.6996e-001 +1.3268e+000
103 +5.389320642e+000 +5.389320642e+000 +4.128932064e+001 +4.128932064e+001 +3.3203e+000 +3.3121e-001 +2.0573e+000
124 +3.901993452e+000 +3.901993452e+000 +3.980199345e+001 +3.980199345e+001 +3.7703e+000 +3.4959e-001 +2.4931e+000
154 +2.237530447e+000 +2.237530447e+000 +3.813753045e+001 +3.813753045e+001 +3.4273e+000 +4.9170e-001 +2.4916e+000
155 +8.573811457e-001 +8.573811457e-001 +3.675738115e+001 +3.675738115e+001 +2.7974e+000 +6.7591e-001 +2.3675e+000
260 +5.462705539e-001 +5.462705539e-001 +3.644627055e+001 +3.644627055e+001 +2.8403e+000 +7.7192e-001 +2.4420e+000
262 +3.374744826e-001 +3.374744826e-001 +3.623747448e+001 +3.623747448e+001 +2.9297e+000 +8.5161e-001 +2.5173e+000
263 +2.461625733e-001 +2.461625733e-001 +3.614616257e+001 +3.614616257e+001 +3.0103e+000 +9.2350e-001 +2.5853e+000
342 +3.715123175e-002 +3.715123175e-002 +3.593715123e+001 +3.593715123e+001 +2.8626e+000 +1.0427e+000 +2.5908e+000
345 +5.013762373e-003 +5.013762373e-003 +3.590501376e+001 +3.590501376e+001 +2.8103e+000 +1.0811e+000 +2.5908e+000
349 +3.449694229e-003 +3.449694229e-003 +3.590344969e+001 +3.590344969e+001 +2.8033e+000 +1.0863e+000 +2.5908e+000
351 +2.131247615e-003 +2.131247615e-003 +3.590213125e+001 +3.590213125e+001 +2.7969e+000 +1.0909e+000 +2.5908e+000
353 +1.544909776e-003 +1.544909776e-003 +3.590154491e+001 +3.590154491e+001 +2.7943e+000 +1.0928e+000 +2.5908e+000
1357 +9.350298932e-004 +9.350298932e-004 +3.590093503e+001 +3.590093503e+001 +2.7757e+000 +1.1149e+000 +2.5779e+000
1379 +6.158478261e-004 +6.158478261e-004 +3.590061585e+001 +3.590061585e+001 +2.7742e+000 +1.1120e+000 +2.5804e+000
1443 +2.720893483e-004 +2.720893483e-004 +3.590027209e+001 +3.590027209e+001 +2.7793e+000 +1.1140e+000 +2.5826e+000
1444 +1.382692429e-004 +1.382692429e-004 +3.590013827e+001 +3.590013827e+001 +2.7819e+000 +1.1142e+000 +2.5848e+000
1542 +9.190035051e-005 +9.190035051e-005 +3.590009190e+001 +3.590009190e+001 +2.7834e+000 +1.1141e+000 +2.5864e+000
3676 +5.751519534e-005 +5.751519534e-005 +3.590005752e+001 +3.590005752e+001 +2.7839e+000 +1.1112e+000 +2.5873e+000
3765 +2.918973603e-005 +2.918973603e-005 +3.590002919e+001 +3.590002919e+001 +2.7831e+000 +1.1126e+000 +2.5871e+000
3766 +1.561191512e-005 +1.561191512e-005 +3.590001561e+001 +3.590001561e+001 +2.7819e+000 +1.1142e+000 +2.5868e+000
3868 +7.660301911e-006 +7.660301911e-006 +3.590000766e+001 +3.590000766e+001 +2.7821e+000 +1.1135e+000 +2.5870e+000
3894 +4.956024497e-006 +4.956024497e-006 +3.590000496e+001 +3.590000496e+001 +2.7821e+000 +1.1132e+000 +2.5871e+000
3895 +3.130338008e-006 +3.130338008e-006 +3.590000313e+001 +3.590000313e+001 +2.7819e+000 +1.1133e+000 +2.5871e+000
3896 +9.048611318e-007 +9.048611318e-007 +3.590000090e+001 +3.590000090e+001 +2.7817e+000 +1.1134e+000 +2.5871e+000
3899 +1.488719121e-007 +1.488719121e-007 +3.590000015e+001 +3.590000015e+001 +2.7816e+000 +1.1135e+000 +2.5872e+000
