% function evaluation | noise-free fitness - Fopt (1.491500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.703415566e+005 +1.703415566e+005 +1.704907066e+005 +1.704907066e+005 +3.0535e+000 +4.8112e+000 -2.6200e+000
2 +1.355909152e+005 +1.355909152e+005 +1.357400652e+005 +1.357400652e+005 +2.9550e+000 +4.5728e+000 -1.0489e+000
3 +2.544716994e+004 +2.544716994e+004 +2.559631994e+004 +2.559631994e+004 -3.6546e+000 +2.9789e+000 +2.1770e+000
4 +1.099674458e+004 +1.099674458e+004 +1.114589458e+004 +1.114589458e+004 -3.5997e+000 -3.6381e+000 -1.6119e+000
5 +7.695550093e+002 +7.695550093e+002 +9.187050093e+002 +9.187050093e+002 -5.8221e-001 -4.8525e-001 +2.4968e+000
34 +3.399534036e+002 +3.399534036e+002 +4.891034036e+002 +4.891034036e+002 +6.7425e-001 -2.1832e-001 +4.6495e-001
66 +1.303161716e+002 +1.303161716e+002 +2.794661716e+002 +2.794661716e+002 -1.5664e+000 +8.7311e-004 +6.8626e-001
69 +4.717150297e+001 +4.717150297e+001 +1.963215030e+002 +1.963215030e+002 -2.4668e+000 -1.6403e-002 +7.8253e-001
71 +1.087626644e+001 +1.087626644e+001 +1.600262664e+002 +1.600262664e+002 -2.1229e+000 -9.8040e-003 +7.4576e-001
72 +8.874437149e+000 +8.874437149e+000 +1.580244371e+002 +1.580244371e+002 -2.1464e+000 -1.0256e-002 +7.4828e-001
73 +6.143162886e+000 +6.143162886e+000 +1.552931629e+002 +1.552931629e+002 -2.2061e+000 -1.1401e-002 +7.5465e-001
516 +2.902224414e+000 +2.902224414e+000 +1.520522244e+002 +1.520522244e+002 -1.5099e+000 -1.1175e+000 -9.0579e-001
714 +2.337808261e+000 +2.337808261e+000 +1.514878083e+002 +1.514878083e+002 -1.0299e+000 -1.3591e+000 -1.0438e+000
