% function evaluation | noise-free fitness - Fopt (1.491500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.067454198e+003 +6.067454198e+003 +6.216604198e+003 +6.216604198e+003 +1.2447e+000 +5.3190e-001 -4.3733e+000
3 +2.243396303e+002 +2.243396303e+002 +3.734896303e+002 +3.734896303e+002 -5.3309e-001 -2.3743e-001 -9.2101e-001
83 +1.238677068e+002 +1.238677068e+002 +2.730177068e+002 +2.730177068e+002 -7.9124e-001 -2.1468e+000 -1.0760e+000
104 +8.225727286e+001 +8.225727286e+001 +2.314072729e+002 +2.314072729e+002 -8.0647e-001 -2.0555e+000 -9.9272e-001
128 +1.706629384e+001 +1.706629384e+001 +1.662162938e+002 +1.662162938e+002 -8.4967e-001 -1.7079e+000 -9.1786e-001
129 +1.555428732e+001 +1.555428732e+001 +1.647042873e+002 +1.647042873e+002 -8.5705e-001 -1.6925e+000 -8.4028e-001
145 +3.977567285e+000 +3.977567285e+000 +1.531275673e+002 +1.531275673e+002 -8.7004e-001 -1.4644e+000 -1.0416e+000
169 +2.010177642e+000 +2.010177642e+000 +1.511601776e+002 +1.511601776e+002 -8.8236e-001 -1.3783e+000 -1.0221e+000
217 +1.548429044e+000 +1.548429044e+000 +1.506984290e+002 +1.506984290e+002 -8.3367e-001 -1.2974e+000 -9.5971e-001
279 +6.264783300e-001 +6.264783300e-001 +1.497764783e+002 +1.497764783e+002 -3.6111e-001 -9.1071e-001 -8.1321e-001
370 +3.144081334e-001 +3.144081334e-001 +1.494644081e+002 +1.494644081e+002 -3.1718e-001 -8.2927e-001 -7.0614e-001
371 +2.303125837e-001 +2.303125837e-001 +1.493803126e+002 +1.493803126e+002 -2.6551e-001 -7.5807e-001 -6.2094e-001
416 +1.010749065e-001 +1.010749065e-001 +1.492510749e+002 +1.492510749e+002 -2.0100e-001 -6.3930e-001 -4.5431e-001
421 +9.893017550e-002 +9.893017550e-002 +1.492489302e+002 +1.492489302e+002 -1.9459e-001 -6.2752e-001 -4.3970e-001
475 +3.829072322e-002 +3.829072322e-002 +1.491882907e+002 +1.491882907e+002 -1.3580e-001 -5.3126e-001 -2.7074e-001
496 +1.564956295e-002 +1.564956295e-002 +1.491656496e+002 +1.491656496e+002 -1.0633e-001 -4.7235e-001 -1.7844e-001
530 +8.605999531e-003 +8.605999531e-003 +1.491586060e+002 +1.491586060e+002 -9.3332e-002 -4.4487e-001 -1.2746e-001
531 +4.421158920e-003 +4.421158920e-003 +1.491544212e+002 +1.491544212e+002 -7.8888e-002 -4.1348e-001 -6.6141e-002
554 +2.782013949e-003 +2.782013949e-003 +1.491527820e+002 +1.491527820e+002 -5.5275e-002 -3.7267e-001 +1.0484e-002
558 +1.522602721e-003 +1.522602721e-003 +1.491515226e+002 +1.491515226e+002 -6.2961e-002 -3.8536e-001 -1.3124e-002
581 +4.042666337e-004 +4.042666337e-004 +1.491504043e+002 +1.491504043e+002 -6.3285e-002 -3.8746e-001 -1.4394e-002
619 +1.371882112e-004 +1.371882112e-004 +1.491501372e+002 +1.491501372e+002 -5.9698e-002 -3.8021e-001 +1.5822e-004
620 +2.195655836e-005 +2.195655836e-005 +1.491500220e+002 +1.491500220e+002 -5.3876e-002 -3.6835e-001 +2.3780e-002
621 +1.460785899e-005 +1.460785899e-005 +1.491500146e+002 +1.491500146e+002 -5.5060e-002 -3.7077e-001 +1.8974e-002
644 +5.233918046e-007 +5.233918046e-007 +1.491500005e+002 +1.491500005e+002 -5.5460e-002 -3.7129e-001 +1.8259e-002
649 +2.177241356e-007 +2.177241356e-007 +1.491500002e+002 +1.491500002e+002 -5.5404e-002 -3.7121e-001 +1.8370e-002
671 +3.506414714e-009 +3.506414714e-009 +1.491500000e+002 +1.491500000e+002 -5.5224e-002 -3.7085e-001 +1.9105e-002
676 +7.285052561e-010 +7.285052561e-010 +1.491500000e+002 +1.491500000e+002 -5.5201e-002 -3.7080e-001 +1.9199e-002
703 +3.126388037e-013 +3.126388037e-013 +1.491500000e+002 +1.491500000e+002 -5.5200e-002 -3.7080e-001 +1.9200e-002
708 +0.000000000e+000 +0.000000000e+000 +1.491500000e+002 +1.491500000e+002 -5.5200e-002 -3.7080e-001 +1.9200e-002
