% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.730301632e+002 +1.730301632e+002 +1.560901632e+002 +1.560901632e+002
2 +5.536412966e+001 +5.536412966e+001 +3.842412966e+001 +3.842412966e+001
3 +1.705607519e+001 +1.705607519e+001 +1.160751891e-001 +1.160751891e-001
75 +1.568474951e+001 +1.568474951e+001 -1.255250487e+000 -1.255250487e+000
