% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.234939190e+003 +5.234939190e+003 +4.772849190e+003 +4.772849190e+003
5 +3.362544476e+003 +3.362544476e+003 +2.900454476e+003 +2.900454476e+003
15 +2.506688871e+003 +2.506688871e+003 +2.044598871e+003 +2.044598871e+003
73 +1.387390986e+003 +1.387390986e+003 +9.253009860e+002 +9.253009860e+002
