% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.868011496e+003 +4.868011496e+003 +4.405921496e+003 +4.405921496e+003 +1.8318e+000 +4.6952e+000 -2.4389e-001 -6.8782e-001 +4.6601e+000 +1.9758e+000 +3.0528e+000 +4.2893e+000 +6.6136e-001 -3.5195e+000 +2.2260e+000 -1.2605e+000 -4.6612e+000 +4.8233e+000 -3.0630e+000 -4.2094e+000 +4.3602e-001 -4.8501e+000 +3.4929e+000 -4.2439e-001
2 +1.875935390e+003 +1.875935390e+003 +1.413845390e+003 +1.413845390e+003 +5.9256e-001 +4.7508e+000 +4.9412e+000 -3.8971e+000 -2.7116e+000 -2.8439e+000 -2.2325e+000 -3.0879e+000 -3.3905e-001 +2.9411e+000 +2.3277e+000 -1.5404e+000 -1.8832e+000 +2.6452e+000 +3.4231e+000 -3.2811e+000 +3.6872e+000 +1.7536e+000 -2.0325e+000 +3.2955e+000
