% function evaluation | noise-free fitness - Fopt (1.026100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.385713562e+002 +8.385713562e+002 +9.411813562e+002 +9.411813562e+002 +4.8990e+000 -1.0675e+000 +2.9949e+000 -1.4322e+000 +1.4674e+000 +4.6668e+000 +4.0796e+000 -1.6723e+000 +1.6965e+000 +4.5953e+000 +1.2775e+000 +2.5649e+000 -2.4567e+000 +9.0191e-002 +1.4910e+000 -3.9854e+000 +1.2136e+000 +1.0542e+000 +4.5123e+000 +3.9586e+000
5 +5.255950878e+002 +5.255950878e+002 +6.282050878e+002 +6.282050878e+002 -3.8545e+000 +1.8703e-001 +2.1670e-001 +7.9919e-001 +1.4586e+000 -1.0680e+000 +4.9685e-001 -2.3172e+000 +1.3029e+000 +4.6652e+000 -2.8399e+000 -9.1502e-001 +2.7273e+000 -1.9196e+000 +1.3628e+000 +1.5386e+000 +2.1782e+000 +7.4314e-002 +2.5726e-001 -1.5591e+000
