% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.564161484e+003 +6.564161484e+003 +7.564161484e+003 +7.564161484e+003
2 +5.251465670e+003 +5.251465670e+003 +6.251465670e+003 +6.251465670e+003
4 +3.861830001e+003 +3.861830001e+003 +4.861830001e+003 +4.861830001e+003
19 +2.141379167e+003 +2.141379167e+003 +3.141379167e+003 +3.141379167e+003
1113 +1.560228215e+003 +1.560228215e+003 +2.560228215e+003 +2.560228215e+003
