% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.535879852e+002 +1.535879852e+002 +1.153587985e+003 +1.153587985e+003 +2.7033e+000 +3.1473e+000
2 +2.833477233e+001 +2.833477233e+001 +1.028334772e+003 +1.028334772e+003 -3.2634e+000 +2.4320e+000
