% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.756886788e+001 +1.756886788e+001 -9.824311321e+002 -9.824311321e+002 +4.0245e+000 +4.4371e+000 +8.6664e-001
2 +3.286687891e+000 +3.286687891e+000 -9.967133121e+002 -9.967133121e+002 +1.2651e+000 -4.0945e-001 +2.4055e+000
2323 +6.349785820e-002 +6.349785820e-002 -9.999365021e+002 -9.999365021e+002 +4.2691e-001 -2.1367e-001 +2.1528e+000
2327 +4.894523226e-002 +4.894523226e-002 -9.999510548e+002 -9.999510548e+002 +4.3866e-001 -2.0064e-001 +2.1296e+000
2377 +1.496863051e-002 +1.496863051e-002 -9.999850314e+002 -9.999850314e+002 +6.9664e-001 +4.4190e-002 +2.2712e+000
2378 +8.678906373e-004 +8.678906373e-004 -9.999991321e+002 -9.999991321e+002 +1.0960e+000 +4.2362e-001 +2.4826e+000
2380 +3.994244665e-004 +3.994244665e-004 -9.999996006e+002 -9.999996006e+002 +1.7423e+000 +1.0375e+000 +2.8247e+000
2381 +2.939940032e-006 +2.939940032e-006 -9.999999971e+002 -9.999999971e+002 +1.4301e+000 +7.4100e-001 +2.6594e+000
2405 +2.510839977e-006 +2.510839977e-006 -9.999999975e+002 -9.999999975e+002 +1.4483e+000 +7.5829e-001 +2.6691e+000
2560 +1.327752898e-006 +1.327752898e-006 -9.999999987e+002 -9.999999987e+002 +1.4471e+000 +7.6353e-001 +2.6730e+000
2561 +5.185578402e-007 +5.185578402e-007 -9.999999995e+002 -9.999999995e+002 +1.4282e+000 +7.5375e-001 +2.6654e+000
2562 +1.126563802e-007 +1.126563802e-007 -9.999999999e+002 -9.999999999e+002 +1.3978e+000 +7.3793e-001 +2.6531e+000
2564 +1.471562427e-009 +1.471562427e-009 -1.000000000e+003 -1.000000000e+003 +1.3485e+000 +7.1234e-001 +2.6332e+000
2597 +8.651568351e-010 +8.651568351e-010 -1.000000000e+003 -1.000000000e+003 +1.3433e+000 +7.1010e-001 +2.6313e+000
2598 +4.538378562e-010 +4.538378562e-010 -1.000000000e+003 -1.000000000e+003 +1.3447e+000 +7.1154e-001 +2.6320e+000
2599 +3.501554602e-011 +3.501554602e-011 -1.000000000e+003 -1.000000000e+003 +1.3487e+000 +7.1579e-001 +2.6342e+000
2600 +9.777068044e-012 +9.777068044e-012 -1.000000000e+003 -1.000000000e+003 +1.3552e+000 +7.2267e-001 +2.6378e+000
2601 +1.364242053e-012 +1.364242053e-012 -1.000000000e+003 -1.000000000e+003 +1.3521e+000 +7.1944e-001 +2.6361e+000
