% function evaluation | noise-free fitness - Fopt (7.135000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.650251254e+001 +2.650251254e+001 +9.785251254e+001 +9.785251254e+001 +2.4846e-001 +6.4235e-001 +3.3418e+000 -3.3050e+000 -3.3343e+000
21 +1.576593205e+001 +1.576593205e+001 +8.711593205e+001 +8.711593205e+001 -4.9589e+000 -9.4760e-001 +2.2026e+000 +4.9750e+000 -8.7640e-001
