% function evaluation | noise-free fitness - Fopt (7.135000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.522595791e+001 +4.522595791e+001 +1.165759579e+002 +1.165759579e+002 +2.3885e+000 -2.2833e+000 +4.7790e+000
76 +3.321267281e+001 +3.321267281e+001 +1.045626728e+002 +1.045626728e+002 +2.3885e+000 +2.4752e+000 +1.3843e+000
