% function evaluation | noise-free fitness - Fopt (4.078000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.284637656e+001 +8.284637656e+001 +1.236263766e+002 +1.236263766e+002 -2.7770e+000 +1.1083e+000 -7.1226e-001 +4.6388e+000 +4.7635e+000 +2.8158e+000 -1.0052e-001 +3.3327e+000 +3.0485e+000 -9.3585e-002 +4.5050e+000 +1.8385e+000 +2.7431e-001 -1.2448e+000 -3.3396e+000 +3.7016e+000 +9.1321e-001 -3.9190e+000 -2.0354e+000 -3.3933e+000
522 +5.988377499e+001 +5.988377499e+001 +1.006637750e+002 +1.006637750e+002 -7.9960e-001 -3.3310e+000 -3.4268e+000 -1.8403e+000 -3.2592e-001 -4.5507e-001 -4.0660e+000 +2.4596e+000 +2.0381e-001 +3.7642e+000 -1.9791e+000 -1.3154e+000 +1.9512e+000 +2.6045e+000 -1.8784e+000 +3.3285e+000 -1.0990e+000 +4.8061e+000 -2.4494e+000 -3.7173e+000
