% function evaluation | noise-free fitness - Fopt (6.870000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.107243337e+000 +8.107243337e+000 +1.497724334e+001 +1.497724334e+001
674 +6.179610533e+000 +6.179610533e+000 +1.304961053e+001 +1.304961053e+001
