% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.377354764e+001 +3.377354764e+001 +1.683354764e+001 +1.683354764e+001 -6.0011e-001 -9.0771e-001 +8.4787e-001
5 +1.183782943e+001 +1.183782943e+001 -5.102170573e+000 -5.102170573e+000 +2.5772e+000 +2.8327e+000 +1.3002e+000
552 +8.911285300e+000 +8.911285300e+000 -8.028714700e+000 -8.028714700e+000 +2.0062e+000 +7.1696e-299 +4.4780e-116
1105 +6.178562990e+000 +6.178562990e+000 -1.076143701e+001 -1.076143701e+001 +3.6250e+000 +7.1696e-299 +4.4780e-116
2178 +3.895200183e+000 +3.895200183e+000 -1.304479982e+001 -1.304479982e+001 +1.7376e+000 +7.1696e-299 +4.4780e-116
