% function evaluation | noise-free fitness - Fopt (2.997000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.776166834e+003 +1.776166834e+003 +1.806136834e+003 +1.806136834e+003 +2.5300e+000 +4.0193e+000 +3.1271e+000
3 +1.010134377e+003 +1.010134377e+003 +1.040104377e+003 +1.040104377e+003 -3.8690e+000 -2.2423e+000 -6.0491e-001
4 +7.800455355e+002 +7.800455355e+002 +8.100155355e+002 +8.100155355e+002 -3.8801e+000 -9.4553e-001 -3.5707e+000
24 +6.236670097e+002 +6.236670097e+002 +6.536370097e+002 +6.536370097e+002 +2.5979e-001 -8.0312e-001 -1.6349e-001
26 +1.392607316e+002 +1.392607316e+002 +1.692307316e+002 +1.692307316e+002 +9.9700e-001 -2.3792e+000 -4.2347e+000
28 +4.291570005e+001 +4.291570005e+001 +7.288570005e+001 +7.288570005e+001 +8.3583e-001 -2.0346e+000 -3.3446e+000
31 +3.943116925e+001 +3.943116925e+001 +6.940116925e+001 +6.940116925e+001 +8.7102e-001 -2.1099e+000 -3.5389e+000
81 +1.501076105e+001 +1.501076105e+001 +4.498076105e+001 +4.498076105e+001 +7.5058e-001 -1.3791e+000 -3.9386e+000
104 +8.194712166e+000 +8.194712166e+000 +3.816471217e+001 +3.816471217e+001 +7.8780e-001 -1.5025e+000 -3.7781e+000
105 +6.026564248e+000 +6.026564248e+000 +3.599656425e+001 +3.599656425e+001 +7.9644e-001 -1.5255e+000 -3.7894e+000
127 +3.092322633e+000 +3.092322633e+000 +3.306232263e+001 +3.306232263e+001 +7.6748e-001 -1.5357e+000 -3.7853e+000
150 +1.835052656e+000 +1.835052656e+000 +3.180505266e+001 +3.180505266e+001 +8.7793e-001 -1.7261e+000 -3.6405e+000
152 +1.366411683e+000 +1.366411683e+000 +3.133641168e+001 +3.133641168e+001 +8.4071e-001 -1.6579e+000 -3.6932e+000
175 +7.254726337e-001 +7.254726337e-001 +3.069547263e+001 +3.069547263e+001 +9.2368e-001 -1.7831e+000 -3.5960e+000
177 +5.484913254e-001 +5.484913254e-001 +3.051849133e+001 +3.051849133e+001 +8.9803e-001 -1.7446e+000 -3.6259e+000
200 +3.419832349e-001 +3.419832349e-001 +3.031198323e+001 +3.031198323e+001 +9.1789e-001 -1.7716e+000 -3.6027e+000
226 +1.834380045e-001 +1.834380045e-001 +3.015343800e+001 +3.015343800e+001 +9.2984e-001 -1.7863e+000 -3.5889e+000
262 +8.826789625e-002 +8.826789625e-002 +3.005826790e+001 +3.005826790e+001 +8.9415e-001 -1.7326e+000 -3.6349e+000
286 +3.045732960e-002 +3.045732960e-002 +3.000045733e+001 +3.000045733e+001 +8.4868e-001 -1.6660e+000 -3.6945e+000
287 +1.029930846e-002 +1.029930846e-002 +2.998029931e+001 +2.998029931e+001 +8.5978e-001 -1.6823e+000 -3.6800e+000
289 +9.417428540e-003 +9.417428540e-003 +2.997941743e+001 +2.997941743e+001 +8.6289e-001 -1.6869e+000 -3.6760e+000
350 +6.055558446e-003 +6.055558446e-003 +2.997605556e+001 +2.997605556e+001 +8.6321e-001 -1.6874e+000 -3.6755e+000
457 +3.715965491e-003 +3.715965491e-003 +2.997371597e+001 +2.997371597e+001 +8.6312e-001 -1.6873e+000 -3.6756e+000
555 +2.509106989e-003 +2.509106989e-003 +2.997250911e+001 +2.997250911e+001 +8.6368e-001 -1.6881e+000 -3.6749e+000
2150 +1.096626868e-003 +1.096626868e-003 +2.997109663e+001 +2.997109663e+001 +8.7682e-001 -1.7076e+000 -3.6576e+000
4704 +9.261476432e-004 +9.261476432e-004 +2.997092615e+001 +2.997092615e+001 +8.7155e-001 -1.6998e+000 -3.6645e+000
4774 +3.094956006e-004 +3.094956006e-004 +2.997030950e+001 +2.997030950e+001 +8.7140e-001 -1.6996e+000 -3.6647e+000
4803 +2.484055592e-004 +2.484055592e-004 +2.997024841e+001 +2.997024841e+001 +8.7141e-001 -1.6996e+000 -3.6647e+000
6479 +1.478899710e-004 +1.478899710e-004 +2.997014789e+001 +2.997014789e+001 +8.7648e-001 -1.7071e+000 -3.6581e+000
6545 +9.944075092e-005 +9.944075092e-005 +2.997009944e+001 +2.997009944e+001 +8.7648e-001 -1.7071e+000 -3.6581e+000
