% function evaluation | noise-free fitness - Fopt (-9.210000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.825681770e+001 +9.825681770e+001 +8.904681770e+001 +8.904681770e+001 -3.1662e+000 -4.0753e+000 -1.1392e+000
3 +4.627015288e+001 +4.627015288e+001 +3.706015288e+001 +3.706015288e+001 -3.1419e+000 -2.2197e+000 +3.4702e+000
5 +1.976743676e+001 +1.976743676e+001 +1.055743676e+001 +1.055743676e+001 +1.3823e+000 +2.4058e+000 +4.2054e+000
