% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.495746894e+007 +1.495746894e+007 +1.495725906e+007 +1.495725906e+007
263 +6.030051185e+006 +6.030051185e+006 +6.029841305e+006 +6.029841305e+006
319 +3.160050193e+006 +3.160050193e+006 +3.159840313e+006 +3.159840313e+006
