% function evaluation | noise-free fitness - Fopt (7.135000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.807544982e+002 +1.807544982e+002 +2.521044982e+002 +2.521044982e+002 -2.6043e+000 -3.6927e-001 -3.2551e+000
2 +1.926035212e+001 +1.926035212e+001 +9.061035212e+001 +9.061035212e+001 -1.0066e+000 -3.9854e+000 -2.0533e-001
32 +3.359857625e+000 +3.359857625e+000 +7.470985762e+001 +7.470985762e+001 -1.0066e+000 -3.6927e-001 -3.2551e+000
