% function evaluation | noise-free fitness - Fopt (2.997000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.199152372e+003 +3.199152372e+003 +3.229122372e+003 +3.229122372e+003 -4.4992e+000 +2.0924e+000 -4.1615e+000 +3.1529e+000 -3.1093e+000 -4.5603e+000 +4.1652e+000 +5.6702e-001 -1.8935e+000 -4.1048e+000 -8.2697e-001 +3.8317e+000 +3.4381e+000 +1.1814e+000 -3.3755e+000 +7.7872e-001 -1.2111e+000 +2.7319e+000 +2.1068e+000 -2.3823e-001
182 +2.318310705e+003 +2.318310705e+003 +2.348280705e+003 +2.348280705e+003 -4.2281e+000 -2.8331e+000 +8.0941e-001 -3.4126e+000 +1.1295e-001 +2.8022e+000 +1.8689e+000 +4.4934e-001 +3.3684e+000 -4.0951e+000 -3.8104e+000 +3.0076e-002 +2.5055e+000 +2.9971e+000 +4.0171e+000 +4.3243e+000 -3.2942e+000 -3.8755e+000 +3.3889e+000 +6.4417e-001
