% function evaluation | noise-free fitness - Fopt (-5.494000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.287838660e+006 +4.287838660e+006 +4.287783720e+006 +4.287783720e+006 -1.2796e+000 -4.7398e+000 -4.5859e+000
3 +4.244288786e+005 +4.244288786e+005 +4.243739386e+005 +4.243739386e+005 -3.3134e+000 +5.1401e-001 +2.0314e+000
28 +1.060022572e+004 +1.060022572e+004 +1.054528572e+004 +1.054528572e+004 -4.1557e+000 +5.6191e-001 +4.3969e+000
30 +8.541267471e+003 +8.541267471e+003 +8.486327471e+003 +8.486327471e+003 -4.1539e+000 +5.7627e-001 +4.3924e+000
53 +5.068824242e+003 +5.068824242e+003 +5.013884242e+003 +5.013884242e+003 -3.6721e+000 +5.4950e-001 +4.3829e+000
54 +3.427707399e+002 +3.427707399e+002 +2.878307399e+002 +2.878307399e+002 -9.4224e-001 +2.0543e-001 +4.3887e+000
56 +3.524369266e+001 +3.524369266e+001 -1.969630734e+001 -1.969630734e+001 -1.4816e+000 +2.7341e-001 +4.3876e+000
80 +1.844960921e+001 +1.844960921e+001 -3.649039079e+001 -3.649039079e+001 -1.8631e+000 -2.7779e+000 -5.4652e+000
84 +1.228116992e-001 +1.228116992e-001 -5.481718830e+001 -5.481718830e+001 -1.7358e+000 -1.6101e+000 -1.7018e+000
86 +3.116182232e-003 +3.116182232e-003 -5.493688382e+001 -5.493688382e+001 -1.7243e+000 -1.5047e+000 -1.3623e+000
140 +1.792920500e-003 +1.792920500e-003 -5.493820708e+001 -5.493820708e+001 -1.7284e+000 -1.5180e+000 -1.4063e+000
144 +7.737057808e-004 +7.737057808e-004 -5.493922629e+001 -5.493922629e+001 -1.7272e+000 -1.5156e+000 -1.3982e+000
173 +6.037786281e-004 +6.037786281e-004 -5.493939622e+001 -5.493939622e+001 -1.7263e+000 -1.5127e+000 -1.3884e+000
236 +3.142364076e-004 +3.142364076e-004 -5.493968576e+001 -5.493968576e+001 -1.7262e+000 -1.5106e+000 -1.3818e+000
237 +1.821817755e-004 +1.821817755e-004 -5.493981782e+001 -5.493981782e+001 -1.7267e+000 -1.5116e+000 -1.3852e+000
270 +1.148759523e-004 +1.148759523e-004 -5.493988512e+001 -5.493988512e+001 -1.7263e+000 -1.5096e+000 -1.3785e+000
285 +9.870529268e-005 +9.870529268e-005 -5.493990129e+001 -5.493990129e+001 -1.7263e+000 -1.5098e+000 -1.3792e+000
742 +6.210838119e-005 +6.210838119e-005 -5.493993789e+001 -5.493993789e+001 -1.7262e+000 -1.5085e+000 -1.3751e+000
2116 +3.854224302e-005 +3.854224302e-005 -5.493996146e+001 -5.493996146e+001 -1.7262e+000 -1.5062e+000 -1.3678e+000
3905 +8.017842497e-006 +8.017842497e-006 -5.493999198e+001 -5.493999198e+001 -1.7264e+000 -1.5081e+000 -1.3741e+000
4715 +3.878809842e-006 +3.878809842e-006 -5.493999612e+001 -5.493999612e+001 -1.7263e+000 -1.5074e+000 -1.3717e+000
4739 +6.811461404e-007 +6.811461404e-007 -5.493999932e+001 -5.493999932e+001 -1.7264e+000 -1.5080e+000 -1.3738e+000
4740 +6.070321064e-007 +6.070321064e-007 -5.493999939e+001 -5.493999939e+001 -1.7264e+000 -1.5079e+000 -1.3734e+000
