% function evaluation | noise-free fitness - Fopt (-5.465000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.182927717e+005 +4.182927717e+005 +4.177462717e+005 +4.177462717e+005
2 +2.914848037e+005 +2.914848037e+005 +2.909383037e+005 +2.909383037e+005
7 +2.316064132e+005 +2.316064132e+005 +2.310599132e+005 +2.310599132e+005
170 +1.165271388e+005 +1.165271388e+005 +1.159806388e+005 +1.159806388e+005
1591 +8.741475233e+004 +8.741475233e+004 +8.686825233e+004 +8.686825233e+004
