% function evaluation | noise-free fitness - Fopt (7.948000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.005566566e+002 +6.005566566e+002 +6.800366566e+002 +6.800366566e+002
3 +3.694889842e+002 +3.694889842e+002 +4.489689842e+002 +4.489689842e+002
1182 +2.447960060e+002 +2.447960060e+002 +3.242760060e+002 +3.242760060e+002
