X                     Y = 3sin(x) + (0.1x - 3)^2
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604736808241377   -2.588259785323837
23.604450935155263   -2.5882597853244103
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871033796   -2.5882598161468477
23.604593872773542   -2.5882598161468477
23.604593871698320   -2.588259816146848
23.604593872109017   -2.5882598161468473
23.604593871444497   -2.5882598161468477
23.604593871720000   -2.5882598161468473
23.604593871577050   -2.5882598161468477
23.604593871652000   -2.5882598161468477
23.604593871680628   -2.5882598161468477
23.604593871706600   -2.5882598161468473
23.604593871691563   -2.5882598161468477
23.604593871701482   -2.5882598161468477
23.604593871696522   -2.5882598161468477
23.604593871699002   -2.5882598161468473
23.604593871697634   -2.5882598161468473
23.604593871698057   -2.5882598161468477
23.604593871698580   -2.5882598161468477
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604736808241377   -2.588259785323837
23.604450935155263   -2.5882597853244103
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871033796   -2.5882598161468477
23.604593872773542   -2.5882598161468477
23.604593871698320   -2.588259816146848
23.604593872109017   -2.5882598161468473
23.604593871444497   -2.5882598161468477
23.604593871720000   -2.5882598161468473
23.604593871577050   -2.5882598161468477
23.604593871652000   -2.5882598161468477
23.604593871680628   -2.5882598161468477
23.604593871706600   -2.5882598161468473
23.604593871691563   -2.5882598161468477
23.604593871701482   -2.5882598161468477
23.604593871696522   -2.5882598161468477
23.604593871699002   -2.5882598161468473
23.604593871697634   -2.5882598161468473
23.604593871698057   -2.5882598161468477
23.604593871698580   -2.5882598161468477
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604593871698320   -2.588259816146848
23.604736808241377   -2.588259785323837
23.604450935155263   -2.5882597853244103
23.604593871698320   -2.588259816146848
25.954321586702253    2.360344348178858
25.954007258181232    2.359727439748762
25.954164422441742    2.3600359208423676
23.991541278687503   -2.3663860410587785
20.815950302906260    3.6117664774354594
23.991541278687503   -2.3663860410587785
22.778573496032244   -1.6041253781024696
24.741196590414734   -0.8682996999008443
23.619823440684993   -2.587909985439185
23.600948954547750   -2.588239772280958
23.604487336831780   -2.5882597990245495
23.604594299084120   -2.588259816146571
23.604593868217055   -2.588259816146847
23.604593903424647   -2.588259816146846
23.604593833009464   -2.588259816146846
23.604736804760090   -2.5882597853253384
23.604450931674020   -2.5882597853229092
23.604593868217055   -2.588259816146847
23.604593868217055   -2.588259816146847
23.604593878389746   -2.5882598161468473
23.604593894849504   -2.588259816146847
23.604593878389746   -2.5882598161468473
23.604593884676813   -2.588259816146847
23.604593874504125   -2.5882598161468473
23.604593876446934   -2.5882598161468473
23.604593875704847   -2.5882598161468477
23.604593875475530   -2.588259816146848
23.604593875104484   -2.588259816146848
23.604593875290007   -2.5882598161468477
23.604593874875167   -2.5882598161468477
23.604593875016896   -2.5882598161468473
23.604593875175350   -2.5882598161468473
23.604593875071030   -2.5882598161468477
23.604593875131552   -2.5882598161468477
23.604593875091705   -2.5882598161468477
23.604593875114823   -2.588259816146848
23.604593875121214   -2.5882598161468477
23.604593875110876   -2.5882598161468477
23.604593875117263   -2.5882598161468473
23.604593875113316   -2.5882598161468477
23.604593875115757   -2.5882598161468477
23.604593875114247   -2.5882598161468477
23.604593875115180   -2.5882598161468473
23.604593875114606   -2.5882598161468477
23.604593875114960   -2.5882598161468477
23.604593875114740   -2.5882598161468473
23.604593875114876   -2.5882598161468477
23.604593875114790   -2.5882598161468473
23.604593875114844   -2.5882598161468473
23.604593875114812   -2.5882598161468477
23.604593875114833   -2.5882598161468473
23.604593875114820   -2.5882598161468477
23.604593875114826   -2.5882598161468473
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114820   -2.5882598161468477
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604736811657900   -2.5882597853223634
23.604450938571745   -2.5882597853258837
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593871033416   -2.5882598161468477
23.604593881718678   -2.5882598161468477
23.604593875114823   -2.588259816146848
23.604593877637270   -2.5882598161468473
23.604593873555864   -2.5882598161468477
23.604593875247975   -2.5882598161468477
23.604593874401917   -2.5882598161468477
23.604593874842518   -2.5882598161468477
23.604593875010810   -2.5882598161468477
23.604593875165683   -2.5882598161468473
23.604593875075093   -2.5882598161468477
23.604593875134250   -2.5882598161468473
23.604593875099650   -2.5882598161468477
23.604593875122244   -2.5882598161468477
23.604593875110947   -2.5882598161468477
23.604593875116596   -2.5882598161468477
23.604593875113770   -2.5882598161468477
23.604593875115180   -2.5882598161468473
23.604593875114420   -2.5882598161468477
23.604593875114670   -2.5882598161468477
23.604593875114960   -2.5882598161468477
23.604593875114816   -2.5882598161468477
23.604593875114887   -2.5882598161468477
23.604593875114848   -2.5882598161468473
23.604593875114833   -2.5882598161468473
23.604593875114826   -2.5882598161468473
23.604593875114820   -2.5882598161468477
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604736811657900   -2.5882597853223634
23.604450938571745   -2.5882597853258837
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593871033416   -2.5882598161468477
23.604593881718678   -2.5882598161468477
23.604593875114823   -2.588259816146848
23.604593877637270   -2.5882598161468473
23.604593873555864   -2.5882598161468477
23.604593875247975   -2.5882598161468477
23.604593874401917   -2.5882598161468477
23.604593874842518   -2.5882598161468477
23.604593875010810   -2.5882598161468477
23.604593875165683   -2.5882598161468473
23.604593875075093   -2.5882598161468477
23.604593875134250   -2.5882598161468473
23.604593875099650   -2.5882598161468477
23.604593875122244   -2.5882598161468477
23.604593875110947   -2.5882598161468477
23.604593875116596   -2.5882598161468477
23.604593875113770   -2.5882598161468477
23.604593875115180   -2.5882598161468473
23.604593875114420   -2.5882598161468477
23.604593875114670   -2.5882598161468477
23.604593875114960   -2.5882598161468477
23.604593875114816   -2.5882598161468477
23.604593875114887   -2.5882598161468477
23.604593875114848   -2.5882598161468473
23.604593875114833   -2.5882598161468473
23.604593875114826   -2.5882598161468473
23.604593875114820   -2.5882598161468477
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604736811657900   -2.5882597853223634
23.604450938571745   -2.5882597853258837
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593871033416   -2.5882598161468477
23.604593881718678   -2.5882598161468477
23.604593875114823   -2.588259816146848
23.604593877637270   -2.5882598161468473
23.604593873555864   -2.5882598161468477
23.604593875247975   -2.5882598161468477
23.604593874401917   -2.5882598161468477
23.604593874842518   -2.5882598161468477
23.604593875010810   -2.5882598161468477
23.604593875165683   -2.5882598161468473
23.604593875075093   -2.5882598161468477
23.604593875134250   -2.5882598161468473
23.604593875099650   -2.5882598161468477
23.604593875122244   -2.5882598161468477
23.604593875110947   -2.5882598161468477
23.604593875116596   -2.5882598161468477
23.604593875113770   -2.5882598161468477
23.604593875115180   -2.5882598161468473
23.604593875114420   -2.5882598161468477
23.604593875114670   -2.5882598161468477
23.604593875114960   -2.5882598161468477
23.604593875114816   -2.5882598161468477
23.604593875114887   -2.5882598161468477
23.604593875114848   -2.5882598161468473
23.604593875114833   -2.5882598161468473
23.604593875114826   -2.5882598161468473
23.604593875114820   -2.5882598161468477
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604736811657900   -2.5882597853223634
23.604450938571745   -2.5882597853258837
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593871033416   -2.5882598161468477
23.604593881718678   -2.5882598161468477
23.604593875114823   -2.588259816146848
23.604593877637270   -2.5882598161468473
23.604593873555864   -2.5882598161468477
23.604593875247975   -2.5882598161468477
23.604593874401917   -2.5882598161468477
23.604593874842518   -2.5882598161468477
23.604593875010810   -2.5882598161468477
23.604593875165683   -2.5882598161468473
23.604593875075093   -2.5882598161468477
23.604593875134250   -2.5882598161468473
23.604593875099650   -2.5882598161468477
23.604593875122244   -2.5882598161468477
23.604593875110947   -2.5882598161468477
23.604593875116596   -2.5882598161468477
23.604593875113770   -2.5882598161468477
23.604593875115180   -2.5882598161468473
23.604593875114420   -2.5882598161468477
23.604593875114670   -2.5882598161468477
23.604593875114960   -2.5882598161468477
23.604593875114816   -2.5882598161468477
23.604593875114887   -2.5882598161468477
23.604593875114848   -2.5882598161468473
23.604593875114833   -2.5882598161468473
23.604593875114826   -2.5882598161468473
23.604593875114820   -2.5882598161468477
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604593875114823   -2.588259816146848
23.604736811657900   -2.5882597853223634
23.604450938571745   -2.5882597853258837
23.604593875114823   -2.588259816146848
16.128168570393445    0.7004333605451241
16.127973244795870    0.7010225746074576
16.128070907594658    0.7007279616456625
19.144644616613718    2.0508615428491344
11.247152082895710    0.6111304609087913
13.518731406773647    5.1606815538781685
16.128070907594658    0.7007279616456625
17.280299500933832   -1.3820886351746515
17.992415947389617   -0.826099686002107
17.355180285959097   -1.3923294234736243
17.365231734556510   -1.3924171495947226
17.363100814039324   -1.392423951361547
17.363105763204008   -1.3924239513949561
17.363105531923410   -1.392423951395037
17.363105513218304   -1.3924239513950365
17.363105550628518   -1.3924239513950365
17.363210673418110   -1.3924239347613472
17.363000390428710   -1.3924239347613303
17.363105531923410   -1.392423951395037
17.363105531923410   -1.392423951395037
17.363105531956265   -1.3924239513950372
17.363105532009428   -1.392423951395037
17.363105531956265   -1.3924239513950372
17.363105531976572   -1.3924239513950365
17.363105531943717   -1.3924239513950372
17.363105531949990   -1.3924239513950372
17.363105531947593   -1.3924239513950374
17.363105531946854   -1.392423951395037
17.363105531948510   -1.3924239513950372
17.363105531947944   -1.3924239513950372
17.363105531947312   -1.3924239513950376
17.363105531947134   -1.3924239513950372
17.363105531947397   -1.3924239513950372
17.363105531947244   -1.3924239513950372
17.363105531947344   -1.392423951395037
17.363105531947284   -1.392423951395037
17.363105531947323   -1.3924239513950367
17.363105531947300   -1.3924239513950374
17.363105531947316   -1.392423951395037
17.363105531947310   -1.392423951395037
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363210673442012   -1.3924239347613399
17.363000390452612   -1.3924239347613372
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531951792   -1.3924239513950372
17.363105531940060   -1.3924239513950372
17.363105531947312   -1.3924239513950376
17.363105531944540   -1.3924239513950372
17.363105531949024   -1.392423951395037
17.363105531946580   -1.3924239513950372
17.363105531947966   -1.3924239513950374
17.363105531947390   -1.392423951395037
17.363105531947030   -1.392423951395037
17.363105531947205   -1.3924239513950374
17.363105531947273   -1.392423951395037
17.363105531947340   -1.3924239513950367
17.363105531947298   -1.3924239513950367
17.363105531947323   -1.3924239513950367
17.363105531947305   -1.3924239513950367
17.363105531947316   -1.392423951395037
17.363105531947310   -1.392423951395037
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363210673442012   -1.3924239347613399
17.363000390452612   -1.3924239347613372
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531951792   -1.3924239513950372
17.363105531940060   -1.3924239513950372
17.363105531947312   -1.3924239513950376
17.363105531944540   -1.3924239513950372
17.363105531949024   -1.392423951395037
17.363105531946580   -1.3924239513950372
17.363105531947966   -1.3924239513950374
17.363105531947390   -1.392423951395037
17.363105531947030   -1.392423951395037
17.363105531947205   -1.3924239513950374
17.363105531947273   -1.392423951395037
17.363105531947340   -1.3924239513950367
17.363105531947298   -1.3924239513950367
17.363105531947323   -1.3924239513950367
17.363105531947305   -1.3924239513950367
17.363105531947316   -1.392423951395037
17.363105531947310   -1.392423951395037
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363210673442012   -1.3924239347613399
17.363000390452612   -1.3924239347613372
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531951792   -1.3924239513950372
17.363105531940060   -1.3924239513950372
17.363105531947312   -1.3924239513950376
17.363105531944540   -1.3924239513950372
17.363105531949024   -1.392423951395037
17.363105531946580   -1.3924239513950372
17.363105531947966   -1.3924239513950374
17.363105531947390   -1.392423951395037
17.363105531947030   -1.392423951395037
17.363105531947205   -1.3924239513950374
17.363105531947273   -1.392423951395037
17.363105531947340   -1.3924239513950367
17.363105531947298   -1.3924239513950367
17.363105531947323   -1.3924239513950367
17.363105531947305   -1.3924239513950367
17.363105531947316   -1.392423951395037
17.363105531947310   -1.392423951395037
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363210673442012   -1.3924239347613399
17.363000390452612   -1.3924239347613372
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531951792   -1.3924239513950372
17.363105531940060   -1.3924239513950372
17.363105531947312   -1.3924239513950376
17.363105531944540   -1.3924239513950372
17.363105531949024   -1.392423951395037
17.363105531946580   -1.3924239513950372
17.363105531947966   -1.3924239513950374
17.363105531947390   -1.392423951395037
17.363105531947030   -1.392423951395037
17.363105531947205   -1.3924239513950374
17.363105531947273   -1.392423951395037
17.363105531947340   -1.3924239513950367
17.363105531947298   -1.3924239513950367
17.363105531947323   -1.3924239513950367
17.363105531947305   -1.3924239513950367
17.363105531947316   -1.392423951395037
17.363105531947310   -1.392423951395037
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363105531947312   -1.3924239513950376
17.363210673442012   -1.3924239347613399
17.363000390452612   -1.3924239347613372
17.363105531947312   -1.3924239513950376
42.968971468191185   -0.8638456645006789
42.968451078043200   -0.8648062194884962
42.968711273117194   -0.8643260288623771
41.122875045169660    0.4018604525820826
45.955337048368060    5.306282769616637
42.968711273117194   -0.8643260288623771
44.109500773986670    2.371362698607699
42.263664592472985   -1.463301645501835
42.221549592720740   -1.4523775888998434
42.329989363438080   -1.4697529626183934
42.329358216960980   -1.4697538375335364
42.329212248789090   -1.469753869165333
42.329213236585865   -1.4697538691667977
42.329213226872014   -1.4697538691667968
42.329213263863650   -1.4697538691667957
42.329213247005050   -1.4697538691667975
42.329469559208626   -1.4697537702894596
42.328956913963104   -1.469753770293191
42.329213236585865   -1.4697538691667977
