% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.962864964e+003 +7.962864964e+003 +7.500774964e+003 +7.500774964e+003
2 +4.366428254e+003 +4.366428254e+003 +3.904338254e+003 +3.904338254e+003
4 +2.681767544e+003 +2.681767544e+003 +2.219677544e+003 +2.219677544e+003
80 +2.476356152e+003 +2.476356152e+003 +2.014266152e+003 +2.014266152e+003
