% function evaluation | noise-free fitness - Fopt (7.135000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.233848909e+002 +2.233848909e+002 +2.947348909e+002 +2.947348909e+002 +3.5155e-001 -4.9647e+000 -4.2074e+000
2 +9.958302663e+001 +9.958302663e+001 +1.709330266e+002 +1.709330266e+002 -3.8041e-001 -2.6992e+000 -4.2763e+000
3 +5.545032492e+001 +5.545032492e+001 +1.268003249e+002 +1.268003249e+002 +2.6546e+000 -2.0883e+000 +4.1029e+000
35 +2.136918552e+001 +2.136918552e+001 +9.271918552e+001 +9.271918552e+001 +6.2506e+000 +5.3159e+000 -3.2508e+000
41 +1.219561122e+001 +1.219561122e+001 +8.354561122e+001 +8.354561122e+001 +6.1791e+000 +5.2396e+000 -3.2515e+000
73 +8.037198213e+000 +8.037198213e+000 +7.938719821e+001 +7.938719821e+001 +6.2167e+000 +5.1799e+000 -2.9312e+000
75 +5.992991804e+000 +5.992991804e+000 +7.734299180e+001 +7.734299180e+001 +6.2036e+000 +5.2033e+000 -3.0513e+000
1887 +3.195638343e+000 +3.195638343e+000 +7.454563834e+001 +7.454563834e+001 +1.4401e+000 +1.5815e+000 -3.0963e+000
1965 +1.794742572e+000 +1.794742572e+000 +7.314474257e+001 +7.314474257e+001 +1.1833e+000 +1.9359e+000 -3.0295e+000
1981 +1.574759821e+000 +1.574759821e+000 +7.292475982e+001 +7.292475982e+001 +1.1788e+000 +1.9428e+000 -3.0288e+000
