% function evaluation | noise-free fitness - Fopt (7.135000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.882730009e+001 +9.882730009e+001 +1.701773001e+002 +1.701773001e+002 -1.1999e+000 +1.9688e+000 -4.1004e+000 -3.4537e+000 -3.5215e+000 +1.7439e+000 -3.9959e+000 -4.8170e+000 -1.1040e+000 -2.3095e+000 -1.8415e+000 +8.6728e-001 +1.4558e+000 +9.0472e-001 -2.3287e+000 +4.0985e+000 -2.5205e+000 +1.6548e+000 +6.7630e-002 +2.8646e+000
3 +5.557079777e+001 +5.557079777e+001 +1.269207978e+002 +1.269207978e+002 -3.6648e+000 -3.8137e-001 +2.6042e+000 -3.8432e+000 -3.0881e+000 +9.4315e-001 -2.5859e+000 +4.0427e+000 -1.5406e+000 +4.2229e-001 +2.2836e+000 -2.9272e+000 +5.4044e-001 -3.7130e+000 +8.0371e-001 +4.8816e+000 -4.4777e+000 -1.4024e+000 +1.3868e+000 +1.1411e+000
