% function evaluation | noise-free fitness - Fopt (7.135000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.029210617e+001 +5.029210617e+001 +1.216421062e+002 +1.216421062e+002 -3.2940e+000 +3.2867e+000 -1.7053e+000
11 +3.073558844e+001 +3.073558844e+001 +1.020855884e+002 +1.020855884e+002 +3.0212e+000 +9.9695e-001 -1.3698e+000
29 +2.368406561e+001 +2.368406561e+001 +9.503406561e+001 +9.503406561e+001 +3.0333e+000 +1.0403e+000 -1.3605e+000
105 +1.178126008e+001 +1.178126008e+001 +8.313126008e+001 +8.313126008e+001 +3.6828e+000 +6.3660e-001 -4.8443e-001
110 +8.931512997e+000 +8.931512997e+000 +8.028151300e+001 +8.028151300e+001 +3.6563e+000 +6.5304e-001 -5.2008e-001
148 +4.109675891e+000 +4.109675891e+000 +7.545967589e+001 +7.545967589e+001 +3.5962e+000 +6.3612e-001 -3.9631e-001
149 +3.546819703e+000 +3.546819703e+000 +7.489681970e+001 +7.489681970e+001 +3.6137e+000 +6.4055e-001 -4.3044e-001
3132 +2.195753980e+000 +2.195753980e+000 +7.354575398e+001 +7.354575398e+001 +1.9263e-001 -4.8424e+000 -1.6789e+000
3263 +1.219256969e+000 +1.219256969e+000 +7.256925697e+001 +7.256925697e+001 +1.8751e-001 -4.8141e+000 -1.6282e+000
3300 +9.425392760e-001 +9.425392760e-001 +7.229253928e+001 +7.229253928e+001 +1.8713e-001 -4.8121e+000 -1.6243e+000
