% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.058158085e+009 +1.058158085e+009 +1.058157876e+009 +1.058157876e+009 +1.3358e+001 +4.7902e+001 +3.3937e+001
2 +6.434892138e+007 +6.434892138e+007 +6.434871150e+007 +6.434871150e+007 +1.2623e+001 +3.0943e+001 +1.1297e+001
46 +3.219603891e+007 +3.219603891e+007 +3.219582903e+007 +3.219582903e+007 +1.3358e+001 +4.7786e+001 +9.0765e+000
47 +2.611925534e+006 +2.611925534e+006 +2.611715654e+006 +2.611715654e+006 +1.3358e+001 +4.7757e+001 +2.8782e+000
48 +2.368162099e+006 +2.368162099e+006 +2.367952219e+006 +2.367952219e+006 +1.3358e+001 +4.7762e+001 +3.9463e+000
69 +4.381476217e+002 +4.381476217e+002 +2.282676217e+002 +2.282676217e+002 +1.3343e+001 -1.0481e-001 +3.5535e+000
71 +1.569316155e+002 +1.569316155e+002 -5.294838446e+001 -5.294838446e+001 +1.3343e+001 +4.5390e-001 +3.5535e+000
91 +2.317815492e+001 +2.317815492e+001 -1.867018451e+002 -1.867018451e+002 -3.6810e+000 +4.4799e-001 +3.5541e+000
92 +2.002069393e+000 +2.002069393e+000 -2.078779306e+002 -2.078779306e+002 -3.8622e-002 +4.4799e-001 +3.5540e+000
93 +2.894131030e-001 +2.894131030e-001 -2.095905869e+002 -2.095905869e+002 +9.8605e-001 +4.4799e-001 +3.5540e+000
95 +2.494798701e-001 +2.494798701e-001 -2.096305201e+002 -2.096305201e+002 +1.1870e+000 +4.4799e-001 +3.5539e+000
116 +1.574445685e-003 +1.574445685e-003 -2.098784256e+002 -2.098784256e+002 +1.1910e+000 +4.4799e-001 +3.5544e+000
118 +4.470207490e-004 +4.470207490e-004 -2.098795530e+002 -2.098795530e+002 +1.1917e+000 +4.4799e-001 +3.5544e+000
119 +2.591833218e-004 +2.591833218e-004 -2.098797408e+002 -2.098797408e+002 +1.1916e+000 +4.4799e-001 +3.5544e+000
142 +4.391283022e-005 +4.391283022e-005 -2.098799561e+002 -2.098799561e+002 +1.2002e+000 +4.4800e-001 +3.5544e+000
145 +2.897594953e-006 +2.897594953e-006 -2.098799971e+002 -2.098799971e+002 +1.2055e+000 +4.4800e-001 +3.5544e+000
147 +2.896901208e-007 +2.896901208e-007 -2.098799997e+002 -2.098799997e+002 +1.2072e+000 +4.4800e-001 +3.5544e+000
174 +2.419737655e-007 +2.419737655e-007 -2.098799998e+002 -2.098799998e+002 +1.2071e+000 +4.4800e-001 +3.5544e+000
203 +1.377508738e-007 +1.377508738e-007 -2.098799999e+002 -2.098799999e+002 +1.2070e+000 +4.4800e-001 +3.5544e+000
707 +9.519132504e-008 +9.519132504e-008 -2.098799999e+002 -2.098799999e+002 +1.2072e+000 +4.4801e-001 +3.5544e+000
735 +5.217145826e-009 +5.217145826e-009 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001 +3.5544e+000
1805 +2.207627858e-009 +2.207627858e-009 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001 +3.5544e+000
