% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.097660908e+004 +5.097660908e+004 +5.076672908e+004 +5.076672908e+004 +1.2332e+000 -1.3350e+000 +3.7717e+000
30 +1.431808967e+004 +1.431808967e+004 +1.410820967e+004 +1.410820967e+004 +1.2332e+000 -1.3341e+000 +3.6516e+000
31 +3.498959527e+003 +3.498959527e+003 +3.289079527e+003 +3.289079527e+003 +1.2332e+000 -1.3335e+000 +3.5584e+000
52 +4.859842998e+001 +4.859842998e+001 -1.612815700e+002 -1.612815700e+002 +1.2331e+000 +2.2884e-001 +3.5544e+000
54 +1.635794540e-003 +1.635794540e-003 -2.098783642e+002 -2.098783642e+002 +1.2331e+000 +4.4776e-001 +3.5544e+000
58 +1.584730604e-003 +1.584730604e-003 -2.098784153e+002 -2.098784153e+002 +1.2331e+000 +4.4799e-001 +3.5544e+000
71 +8.551713410e-004 +8.551713410e-004 -2.098791448e+002 -2.098791448e+002 +1.2331e+000 +4.4800e-001 +3.5544e+000
79 +7.707375462e-005 +7.707375462e-005 -2.098799229e+002 -2.098799229e+002 +1.2010e+000 +4.4800e-001 +3.5544e+000
105 +2.010944513e-007 +2.010944513e-007 -2.098799998e+002 -2.098799998e+002 +1.2072e+000 +4.4800e-001 +3.5544e+000
110 +1.421734055e-007 +1.421734055e-007 -2.098799999e+002 -2.098799999e+002 +1.2073e+000 +4.4800e-001 +3.5544e+000
180 +6.629059612e-008 +6.629059612e-008 -2.098799999e+002 -2.098799999e+002 +1.2075e+000 +4.4800e-001 +3.5544e+000
182 +5.540010761e-008 +5.540010761e-008 -2.098799999e+002 -2.098799999e+002 +1.2075e+000 +4.4800e-001 +3.5544e+000
911 +2.848619829e-008 +2.848619829e-008 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001 +3.5544e+000
912 +7.205500197e-009 +7.205500197e-009 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001 +3.5544e+000
2227 +3.479271982e-009 +3.479271982e-009 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001 +3.5544e+000
2228 +2.419966449e-009 +2.419966449e-009 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001 +3.5544e+000
2247 +1.507061143e-009 +1.507061143e-009 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001 +3.5544e+000
