% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.983517972e+009 +1.983517972e+009 +1.983517763e+009 +1.983517763e+009
9 +1.368614950e+009 +1.368614950e+009 +1.368614740e+009 +1.368614740e+009
217 +7.442792675e+008 +7.442792675e+008 +7.442790576e+008 +7.442790576e+008
315 +6.219218364e+008 +6.219218364e+008 +6.219216265e+008 +6.219216265e+008
521 +3.858713332e+008 +3.858713332e+008 +3.858711233e+008 +3.858711233e+008
1103 +1.472650146e+008 +1.472650146e+008 +1.472648047e+008 +1.472648047e+008
1308 +9.452113960e+007 +9.452113960e+007 +9.452092972e+007 +9.452092972e+007
14315 +5.995487574e+007 +5.995487574e+007 +5.995466586e+007 +5.995466586e+007
14695 +3.796443161e+007 +3.796443161e+007 +3.796422173e+007 +3.796422173e+007
18204 +2.086447691e+007 +2.086447691e+007 +2.086426703e+007 +2.086426703e+007
27477 +1.388599885e+007 +1.388599885e+007 +1.388578897e+007 +1.388578897e+007
27780 +8.755486480e+006 +8.755486480e+006 +8.755276600e+006 +8.755276600e+006
