% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.812147967e+007 +2.812147967e+007 +2.812126979e+007 +2.812126979e+007 +4.6926e+000 -4.7468e+000 -1.9583e+000
2 +6.742249150e+006 +6.742249150e+006 +6.742039270e+006 +6.742039270e+006 -2.1799e+000 +1.9019e+000 +8.7123e-001
5 +1.311836270e+006 +1.311836270e+006 +1.311626390e+006 +1.311626390e+006 +2.9744e+000 +3.8555e+000 +2.4565e+000
28 +1.716885165e+004 +1.716885165e+004 +1.695897165e+004 +1.695897165e+004 -1.5003e-002 -3.3999e+000 +3.5998e+000
30 +1.504879438e+004 +1.504879438e+004 +1.483891438e+004 +1.483891438e+004 -1.5003e-002 -3.4000e+000 +3.5412e+000
51 +5.647414381e+002 +5.647414381e+002 +3.548614381e+002 +3.548614381e+002 -1.2954e-002 +1.2731e+000 +3.5543e+000
52 +1.053160440e+002 +1.053160440e+002 -1.045639560e+002 -1.045639560e+002 -1.3455e-002 +1.3186e-001 +3.5543e+000
53 +4.661278098e+000 +4.661278098e+000 -2.052187219e+002 -2.052187219e+002 -1.3295e-002 +4.9724e-001 +3.5543e+000
54 +2.395211012e+000 +2.395211012e+000 -2.074847890e+002 -2.074847890e+002 -1.3306e-002 +4.7215e-001 +3.5543e+000
75 +1.709979575e-002 +1.709979575e-002 -2.098629002e+002 -2.098629002e+002 +1.3294e+000 +4.4800e-001 +3.5544e+000
77 +3.426664665e-003 +3.426664665e-003 -2.098765733e+002 -2.098765733e+002 +1.2326e+000 +4.4800e-001 +3.5544e+000
103 +6.302837104e-004 +6.302837104e-004 -2.098793697e+002 -2.098793697e+002 +1.2089e+000 +4.4800e-001 +3.5544e+000
111 +3.219410888e-005 +3.219410888e-005 -2.098799678e+002 -2.098799678e+002 +1.2075e+000 +4.4800e-001 +3.5544e+000
112 +1.234179280e-006 +1.234179280e-006 -2.098799988e+002 -2.098799988e+002 +1.2074e+000 +4.4800e-001 +3.5544e+000
113 +1.662426996e-007 +1.662426996e-007 -2.098799998e+002 -2.098799998e+002 +1.2074e+000 +4.4800e-001 +3.5544e+000
114 +3.967610951e-008 +3.967610951e-008 -2.098800000e+002 -2.098800000e+002 +1.2074e+000 +4.4800e-001 +3.5544e+000
179 +2.313325353e-008 +2.313325353e-008 -2.098800000e+002 -2.098800000e+002 +1.2073e+000 +4.4800e-001 +3.5544e+000
257 +1.459636678e-008 +1.459636678e-008 -2.098800000e+002 -2.098800000e+002 +1.2073e+000 +4.4800e-001 +3.5544e+000
1580 +6.161968713e-009 +6.161968713e-009 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001 +3.5544e+000
1582 +3.814847105e-009 +3.814847105e-009 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001 +3.5544e+000
1882 +2.359854534e-010 +2.359854534e-010 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001 +3.5544e+000
1883 +1.541309302e-010 +1.541309302e-010 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001 +3.5544e+000
1899 +7.150902093e-011 +7.150902093e-011 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001 +3.5544e+000
1944 +3.069544618e-012 +3.069544618e-012 -2.098800000e+002 -2.098800000e+002 +1.2072e+000 +4.4800e-001 +3.5544e+000
