% function evaluation | noise-free fitness - Fopt (-1.025500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.119762320e+001 +8.119762320e+001 -2.135237680e+001 -2.135237680e+001
2 +5.672917935e+001 +5.672917935e+001 -4.582082065e+001 -4.582082065e+001
6 +3.476167071e+001 +3.476167071e+001 -6.778832929e+001 -6.778832929e+001
1352 +2.453627291e+001 +2.453627291e+001 -7.801372709e+001 -7.801372709e+001
