% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.871119488e+002 +1.871119488e+002 +1.701719488e+002 +1.701719488e+002 -3.2236e+000 +3.9796e-001 -3.8334e+000
4 +1.133671426e+002 +1.133671426e+002 +9.642714263e+001 +9.642714263e+001 -1.7198e-001 +3.0091e-001 -3.5620e-001
49 +8.781930413e+001 +8.781930413e+001 +7.087930413e+001 +7.087930413e+001 +4.7647e-001 +3.0091e-001 +4.1129e+000
80 +5.931524437e+001 +5.931524437e+001 +4.237524437e+001 +4.237524437e+001 +4.7647e-001 +3.0091e-001 -3.5620e-001
