% function evaluation | noise-free fitness - Fopt (3.590000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.496681218e+006 +2.496681218e+006 +2.496717118e+006 +2.496717118e+006
4 +1.273567859e+006 +1.273567859e+006 +1.273603759e+006 +1.273603759e+006
674 +9.582657705e+005 +9.582657705e+005 +9.583016705e+005 +9.583016705e+005
1138 +5.798172111e+005 +5.798172111e+005 +5.798531111e+005 +5.798531111e+005
